MonthlyCharges,TotalCharges,Churn,PlanDurationMonths,SeniorCitizen,Partner_Yes,Dependents_Yes,InternetService_Fiber optic,InternetService_nan,MultipleLines_Yes,Type_encoded,OnlineSecurity_bin,OnlineBackup_bin,DeviceProtection_bin,TechSupport_bin,StreamingTV_bin,StreamingMovies_bin,ChargeRatio,TotalServices,LongTermCustomer
-1.0157465770204666,-0.30138718585166335,0,0.5267021168302845,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0.5818762893856929,-0.5617762440782015,1
-1.4827115340671475,-0.5442142642568363,0,0.6066944187416075,0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,0.7947876974041331,-1.103033437928102,1
1.0133075601823696,0.9461016348214234,1,0.566698267785946,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0,1,1,0.5722839222187778,0.5207381436215996,1
-0.4806479429669752,-0.964860118009402,0,-1.2331285252188222,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,-1.2413292027553327,-0.5617762440782015,0
0.5114448661322006,-0.9199476968944916,0,-1.2331285252188222,0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,-1.2176086723414958,-0.02051905022830094,0
-0.44907379996381874,-0.7357317692271953,0,-0.833167015662207,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,-0.8306844293041369,-0.5617762440782015,0
0.8255244991635975,1.6976126183885958,1,1.4466135888104992,1,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,1,1.4643683165392394,-0.02051905022830094,1
1.0116457631822036,1.9376602444065,0,1.4866097397661608,0,1.0,1.0,1.0,0.0,0.0,2.0,0,0,0,1,1,1,1.5331849373783355,0.5207381436215996,1
0.9983513871808745,1.3167394047490868,0,0.9666597773425611,1,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0,0,1,1,0.9415700971834629,0.5207381436215996,1
0.5147684601325326,-0.8717925813277682,0,-1.153136223307499,1,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,-1.1624289917309052,-0.5617762440782015,0
0.37683930911874425,1.1201924145065276,0,1.2866289849878532,0,1.0,0.0,0.0,0.0,1.0,2.0,0,1,1,1,1,0,1.2583665450872807,1.0619953374715,1
1.5085230662318745,1.8389896846584681,1,1.0866482302095457,0,1.0,0.0,1.0,0.0,1.0,1.0,1,1,1,0,1,1,1.0638843185334592,1.6032525313214008,1
1.6879971422498155,2.152670739793057,0,1.2066366830765303,0,1.0,1.0,1.0,0.0,1.0,2.0,1,1,1,1,1,1,1.2028392651715558,2.1445097251713015,1
-1.3331498040521963,-0.3111373283530338,0,1.2466328340321917,0,1.0,1.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,1.2808228404704587,-1.103033437928102,1
-0.3709693409560109,0.2644740255627167,0,0.8466713244755766,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,0,0.8678058330650414,1.6032525313214008,1
-1.505976692069473,-0.967816043564116,0,-1.1131400723518377,0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,-1.1364171296132692,-1.103033437928102,0
0.7789941831589463,0.8292984571183538,0,0.6866867206529306,1,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,0,0,0,0.6011933069480173,0.5207381436215996,1
1.2093996062019723,1.9229467940707217,0,1.2066366830765303,0,1.0,1.0,1.0,0.0,1.0,2.0,1,0,0,0,1,1,1.3521620201577118,0.5207381436215996,1
-0.26461433294537917,0.36720346816199834,0,0.9266636263868996,0,1.0,0.0,0.0,0.0,0.0,2.0,1,1,0,1,0,0,0.911441930928416,0.5207381436215996,1
1.1512367111961581,2.1567296226443067,0,1.5666020416774837,1,1.0,0.0,1.0,0.0,0.0,2.0,1,1,1,1,1,0,1.6158999304638217,1.6032525313214008,1
-1.4843733310673135,-0.42066098789897166,0,1.6065981926331454,0,1.0,1.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,1.3665482559458586,-1.103033437928102,1
-0.1349941669324214,-0.019934542921830258,0,0.12674060727366931,0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1,1,1,1,0.1805134842672657,1.6032525313214008,1
-1.4561227820644893,-0.7873281115591083,0,-0.3132170532386073,0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-0.3553108901963263,-1.103033437928102,1
1.6647319842474897,2.6639576241748797,0,1.6065981926331454,1,1.0,0.0,1.0,0.0,1.0,2.0,1,1,1,1,1,1,1.628475073901942,2.1445097251713015,1
-1.5126238800701375,-0.7058636856370241,0,0.12674060727366931,0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0.11957516036778794,-1.103033437928102,1
-0.0651986929254444,-0.9780735464218926,0,-1.2731246761744837,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,-1.275643655008429,-0.02051905022830094,0
1.3539759452164248,2.3225041043135355,0,1.6065981926331454,0,1.0,0.0,1.0,0.0,1.0,2.0,1,0,1,0,1,1,1.591175311304475,1.0619953374715,1
-1.4926823160681442,-0.4815442306677105,0,1.0866482302095457,0,1.0,1.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,1.1176632758655074,-1.103033437928102,1
0.8222009051632655,-0.7072313526847276,1,-1.0331477704405145,1,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,-1.0088777188601352,-0.02051905022830094,0
0.31036742911209936,-0.973088179441554,0,-1.2731246761744837,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,-1.275643655008429,1.0619953374715,0
1.42044782522307,0.424755779895201,0,-0.11323629846029976,0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,1,1,1,1,-0.08988462073733383,1.6032525313214008,1
-1.502653098069141,-0.4586468371916413,0,1.2866289849878532,0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,1.2629545298668081,-1.103033437928102,1
0.1342169470944904,0.8080775587330182,0,1.2466328340321917,0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1,0,0,1.1134563170772052,1.0619953374715,1
0.6543594081464871,1.597133208674246,0,1.6065981926331454,1,1.0,0.0,0.0,0.0,1.0,2.0,1,1,1,0,1,1,1.5242871551942379,1.6032525313214008,1
0.3402797751150897,-0.7265331053740922,1,-0.9931516194848531,0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,-0.9731603707300984,-0.5617762440782015,0
0.6560212051466532,1.2853712992356277,0,1.2066366830765303,0,0.0,0.0,0.0,0.0,1.0,2.0,0,1,1,1,1,1,1.182578070219924,1.6032525313214008,1
1.5434208032353631,2.31668048978783,0,1.4066174378548377,0,1.0,1.0,1.0,0.0,1.0,2.0,0,1,1,1,1,1,1.4373143213316433,1.6032525313214008,1
-0.6651074099854147,-0.8862413219123783,1,-1.0731439213961762,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.070117582948674,-1.103033437928102,0
0.5264010391336954,1.4031671385055788,0,1.5266058907218223,0,1.0,1.0,0.0,0.0,1.0,2.0,1,0,0,1,1,1,1.438184253826087,1.0619953374715,1
0.5297246331340278,-0.29362236648405604,0,-0.513197808016915,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,-0.503002909860282,-0.5617762440782015,0
0.36022133911708304,-0.8282037089687,0,-1.1131400723518377,0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,-1.0998268084197507,-1.103033437928102,0
-0.23802558094272108,-0.4023518967764886,0,-0.3532132041942688,0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1,0,1,1,-0.35080515838842075,1.6032525313214008,0
-0.6883725679877406,-0.7923796559772391,1,-0.8731631666178685,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.8698282528548057,-1.103033437928102,0
1.5234792392333694,2.507006800877931,0,1.6065981926331454,0,1.0,0.0,1.0,0.0,1.0,2.0,0,1,1,1,1,1,1.6108486274797682,1.6032525313214008,1
-0.21808401694072754,0.6754800325435655,0,1.3666212868991763,0,1.0,1.0,0.0,0.0,0.0,2.0,1,1,0,1,0,0,1.3460180534522714,0.5207381436215996,1
0.5396954151350245,0.5531841275037508,0,0.5267021168302845,0,1.0,1.0,0.0,0.0,0.0,2.0,1,0,1,1,1,1,0.4574762437269607,1.6032525313214008,1
-1.4976677070686424,-0.389491414698889,0,1.4866097397661608,0,1.0,1.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,1.5668411329966776,-1.103033437928102,1
0.6925807391503077,-0.4121461575697205,1,-0.7131785627952225,1,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1,-0.677167422924143,-0.5617762440782015,0
-0.1732154979362424,-0.2793942173587529,0,-0.1932286003716228,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,-0.1921280871082091,-0.02051905022830094,1
1.6879971422498155,2.579978455616695,1,1.5266058907218223,0,0.0,0.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1.5436548586038443,2.1445097251713015,1
0.358559542116917,0.17665656561259024,0,0.12674060727366931,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,1,0.1261172030952728,1.6032525313214008,1
0.7258166791536301,-0.4406245149662574,1,-0.673182411839561,1,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,-0.7148549420037985,-0.5617762440782015,0
0.6792863631489789,-0.3202256964764832,1,-0.593190109928238,0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,-0.5747359060374349,-0.5617762440782015,0
1.0930738161903437,0.40933643688964005,1,0.046748305362346296,0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1,0.019272169002773554,-0.02051905022830094,1
-0.6534748309842519,-0.10177397432473648,0,0.40671366396329994,0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1,0,0,1,0.5310216345887648,0.5207381436215996,1
0.20567421810163386,0.595361214523254,0,0.646690569697269,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,0,1,0,1,0.7635168900087882,0.5207381436215996,1
1.4885815022298807,1.2550840918727733,1,0.6066944187416075,0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,1,1,1,1,0.5856972294812611,1.6032525313214008,1
0.8238627021634315,0.5270881578677298,1,0.2867252110963154,0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,1,0,0,0.2612634346618066,0.5207381436215996,1
-1.4577845790646555,-0.9165285292752327,0,-0.8731631666178685,0,1.0,1.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,-0.9227382110273922,-1.103033437928102,0
-1.4893587220678117,-0.9407053532152827,0,-1.0331477704405145,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,-1.0156846151713976,-1.103033437928102,0
-1.3348116010523623,-0.9676836886885318,0,-1.1931323742631605,0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-1.1735804466816333,-1.103033437928102,0
0.06442147308751339,-0.7503349238333202,0,-0.9931516194848531,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,-0.9633480421682636,0.5207381436215996,0
-1.505976692069473,-0.9971988259438118,1,-1.2731246761744837,0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,-1.275643655008429,-1.103033437928102,0
0.9983513871808745,0.3758065350749723,0,-0.03324399654897673,0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0,0,1,0.026827350305185137,1.0619953374715,1
0.03617092408468901,0.7273190254807164,0,1.1266443811652072,0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,1.1092798423143595,1.0619953374715,1
-1.4893587220678117,-0.9229477407410672,0,-0.9131593175735301,0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,-0.933651284293777,-1.103033437928102,0
-1.3331498040521963,-0.25129086544303797,0,1.5666020416774837,0,1.0,0.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,1.5045765457398146,-1.103033437928102,1
-1.4760643460664828,-0.9720955178746724,1,-1.153136223307499,0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,-1.1637537320679887,-1.103033437928102,0
0.14917312009598557,-0.9752279165968321,1,-1.2731246761744837,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.275643655008429,-1.103033437928102,0
-0.44907379996381874,-0.056530666020865795,0,0.44670981491896145,0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,0,1,1,0,0.3907022658402998,1.0619953374715,1
1.15456030519649,1.6241556624393567,1,1.0866482302095457,0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0,1,1,1.119659348663747,0.5207381436215996,1
-0.3493659799538514,-0.46685283947786266,0,-0.3932093551499304,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,-0.40076040009254793,-0.02051905022830094,0
-1.5076384890696393,-0.34557165515086036,0,1.6065981926331454,0,1.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,1.8200703244846246,-1.103033437928102,1
-0.28289409994720643,-0.43568326627778003,0,-0.4332055061055919,0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,-0.3822440906417235,-0.02051905022830094,0
-1.3165318340505352,-0.9946840833077116,0,-1.2731246761744837,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.275643655008429,-1.103033437928102,0
-1.3564149620545218,-0.24998937583312658,0,1.4866097397661608,0,0.0,0.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,1.5920322090417376,-1.103033437928102,1
-0.9758634490164798,-0.23419502734674352,0,0.726682871608592,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0.6924610883351637,-0.02051905022830094,1
-1.3148700370503688,-0.9946620241617811,1,-1.2731246761744837,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.275643655008429,-1.103033437928102,0
-0.6567984249845842,-0.96322774121053,1,-1.2331285252188222,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.2291557230667371,-1.103033437928102,0
0.35191235411625243,-0.5140594117695659,0,-0.7131785627952225,0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,-0.7148756293268468,-0.5617762440782015,0
-1.4744025490663168,-0.7370553179830374,0,-0.03324399654897673,0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,-0.10228378817281525,-1.103033437928102,1
-1.4827115340671475,-0.9968899979007819,1,-1.2731246761744837,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,-1.275643655008429,-1.103033437928102,0
1.3373579752147637,2.141288220492815,1,1.3666212868991763,0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,1,0,1,1,1.4459624063759444,1.0619953374715,1
-0.28954128794787104,-1.005779833710855,0,-1.313120827130145,0,1.0,1.0,0.0,0.0,0.0,2.0,1,1,1,1,1,0,-1.3163036537912496,1.6032525313214008,0
-0.33440980695235617,-0.9310213881517044,1,-1.1931323742631605,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,-1.190346856830574,-0.5617762440782015,0
-1.4876969250676457,-0.9433083324351056,0,-0.9931516194848531,0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,-1.0284308624088794,-1.103033437928102,0
0.27546969210861083,1.0627724576489088,0,1.2866289849878532,0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1,0,1,1,1.2934226062097363,1.0619953374715,1
-1.4710789550659844,-0.7573717913852144,0,-0.1932286003716228,0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,-0.19954207746602204,-1.103033437928102,1
1.1961052302006432,1.6346999341942323,0,1.0066559282982226,0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0,1,1,1.099081881843307,0.5207381436215996,1
0.7474200401557899,-0.45050701234321217,1,-0.753174713750884,0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,1,0,0,1,-0.7297744335269737,-0.02051905022830094,0
-1.4893587220678117,-0.8409980136085075,0,-0.5531939589725764,0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,-0.555075105150472,-1.103033437928102,0
0.5047976781315361,-0.6275978358748916,1,-0.9131593175735301,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,-0.8803593016132151,-0.5617762440782015,0
-0.5022513039691348,0.12071457153232866,0,0.7666790225642536,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,1,0.774717653199991,0.5207381436215996,1
0.0295237360840249,0.9013877460198897,0,1.4066174378548377,0,1.0,0.0,0.0,0.0,1.0,2.0,1,1,1,0,0,0,1.3610318486964308,0.5207381436215996,1
-1.4727407520661506,-0.8951311577224513,0,-0.8731631666178685,0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,-0.8176470428019381,-1.103033437928102,0
-0.12668518193159078,1.0011833222103876,0,1.6065981926331454,0,1.0,1.0,0.0,0.0,0.0,2.0,1,0,1,1,1,1,1.7183865424842262,1.6032525313214008,1
-1.4760643460664828,-0.4059916558550545,0,1.3666212868991763,0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1.4000240290217563,-1.103033437928102,1
0.7839795741594444,-0.2825486752268434,1,-0.593190109928238,0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,1,0,-0.5618731387411319,-0.02051905022830094,0
-1.504314895069307,-0.9268742687167323,0,-0.9531554685291915,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,-0.9433784854677894,-1.103033437928102,0
0.3469269631157543,-0.7261360407473397,0,-0.9531554685291915,0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,-0.9735863635187646,-1.103033437928102,0
1.5517297882361936,1.3391514970146805,0,0.646690569697269,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,0,1,1,0.6227897471111284,1.6032525313214008,1
0.179085466098976,-0.6812897970702215,0,-0.9131593175735301,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.8899967527967436,-1.103033437928102,0
0.9966895901807084,-0.6131711544362122,1,-0.9531554685291915,0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1,-0.9344215121888,-0.02051905022830094,0
1.0066603721817051,-0.43665386869873096,1,-0.7931708647065455,1,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1,-0.7644741069228788,-0.02051905022830094,0
0.45494376812655235,-0.8601674114222879,1,-1.153136223307499,0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,-1.1452414154449149,-0.5617762440782015,0
0.18074726309914202,-0.9008003582266418,1,-1.153136223307499,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.1784824755808196,-1.103033437928102,0
0.9052907551715716,1.850614854563948,0,1.6065981926331454,0,1.0,0.0,0.0,0.0,1.0,2.0,1,1,1,1,1,1,1.545099564898902,2.1445097251713015,1
0.6892571451499756,0.9451089732545418,0,0.7666790225642536,0,1.0,1.0,0.0,0.0,0.0,2.0,1,1,1,1,1,1,0.7865791721466892,2.1445097251713015,1
-0.788080387997708,0.07630951077382452,1,1.0866482302095457,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1.113094129756234,-0.02051905022830094,1
0.6925807391503077,-0.6467231153968107,1,-0.9131593175735301,0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,-0.929724915363696,-0.5617762440782015,0
0.5779167461388456,1.1581562046532667,0,1.1666405321208686,1,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,1.1113432729271662,-0.5617762440782015,1
0.6526976111463211,0.9725064325004744,0,0.8866674754312381,0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,1,1,0,0,0.8439033076081215,0.5207381436215996,1
-0.12834697893175703,-0.10847995468767015,0,0.046748305362346296,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0.04160009866260539,-0.02051905022830094,1
-1.479387940066815,-0.7683351869127735,0,-0.2332247513272843,0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,-0.2356512416967274,-1.103033437928102,1
0.47987072312904416,-0.9708381465566224,1,-1.2731246761744837,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,-1.275643655008429,-0.5617762440782015,0
1.0149693571825356,-0.038309811482105466,0,-0.3932093551499304,0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,-0.3806970291233859,0.5207381436215996,0
-1.4926823160681442,-0.9970223527763662,0,-1.2731246761744837,0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,-1.275643655008429,-1.103033437928102,0
0.6510358141461546,0.6963259254480794,0,0.5267021168302845,0,1.0,1.0,0.0,0.0,0.0,2.0,1,1,1,1,1,1,0.5434273278810825,2.1445097251713015,1
-1.4926823160681442,-0.6286566748795653,0,0.2867252110963154,0,1.0,1.0,0.0,1.0,0.0,2.0,0,0,0,0,0,0,0.4346367471938933,-1.103033437928102,1
0.17410007509847744,-0.8525128877843341,1,-1.1131400723518377,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,1,1,-1.1145138884033654,0.5207381436215996,0
0.5829021371393436,1.5597650154676357,0,1.6065981926331454,0,1.0,1.0,0.0,0.0,1.0,2.0,1,1,1,1,1,0,1.5566488604483553,1.6032525313214008,1
0.06774506708784545,0.7458928263543678,0,1.046652079253884,0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,1.10040980679724,-0.02051905022830094,1
-0.6700928009859131,0.343423708848701,0,1.5266058907218223,0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,1,1,0,0,1.4716868232868436,1.0619953374715,1
1.1196625681930017,1.705377437756203,0,1.1666405321208686,0,1.0,1.0,1.0,0.0,0.0,1.0,0,1,0,1,1,1,1.2216732331583635,1.0619953374715,1
0.19736523310080326,-0.9487790006259199,0,-1.2331285252188222,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.2419999502164203,-1.103033437928102,0
-1.3231790220511994,-0.49140466889873446,0,0.566698267785946,0,1.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0.5837160889298165,-1.103033437928102,1
-0.4922805219681379,-0.9837427469260833,1,-1.2731246761744837,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-1.275643655008429,-1.103033437928102,0
0.14917312009598557,-0.32018157818462184,1,-0.4332055061055919,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.40387566666484837,-1.103033437928102,0
1.2542681252064576,1.157891494902098,0,0.646690569697269,0,0.0,0.0,1.0,0.0,0.0,2.0,1,0,1,1,1,1,0.6291285318736104,1.6032525313214008,1
0.7241548821534641,1.4792050145287106,0,1.2866289849878532,0,0.0,0.0,0.0,0.0,1.0,2.0,0,1,1,1,1,1,1.3297908135013727,1.6032525313214008,1
-1.3447823830533592,-0.2808060026983179,0,1.6065981926331454,0,1.0,1.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,1.4332660169852947,-1.103033437928102,1
-0.2130986259402292,-0.6790618233312206,0,-0.833167015662207,0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,-0.8002665998303613,-0.02051905022830094,0
0.9800716201790471,0.4137482660757806,1,0.046748305362346296,1,1.0,0.0,1.0,0.0,1.0,0.0,0,1,1,0,0,1,0.07176615080996618,0.5207381436215996,1
0.13255515009432434,1.1508105090583425,0,1.6065981926331454,0,1.0,1.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,1.5746666160296066,1.0619953374715,1
0.6992279271509723,0.07081678343707967,0,-0.15323244941596129,0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,1,0,0,0,-0.15988684691737912,-0.02051905022830094,1
-1.4843733310673135,-0.7320037735649065,0,0.046748305362346296,0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-0.06100204957834662,-1.103033437928102,1
-1.4760643460664828,-0.9968017613170591,0,-1.2731246761744837,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,-1.275643655008429,-1.103033437928102,0
1.5301264272340338,2.012330453381928,0,1.2066366830765303,0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,1,1,1,1.1941026519247873,1.6032525313214008,1
0.27380789510844483,0.31829834163363074,1,0.3667175130076384,0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,1,1,0.35532358383890555,0.5207381436215996,1
1.1728400721983174,1.7534663758851343,1,1.2866289849878532,0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0,1,1,1.2253831466836818,0.5207381436215996,1
0.6011819041411709,-0.8647777729218048,0,-1.153136223307499,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,-1.159454702542131,-0.02051905022830094,0
0.6510358141461546,-0.1507452782908961,0,-0.3532132041942688,0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,1,0,0,-0.3820877600029205,-0.02051905022830094,0
-1.502653098069141,-0.8758514641790174,0,-0.753174713750884,0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-0.7038039278812402,-1.103033437928102,0
-1.4893587220678117,-0.9800588695556558,0,-1.1931323742631605,0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,-1.1974827049672674,-1.103033437928102,0
1.1645310871974868,-0.8104019782026232,1,-1.153136223307499,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,1,1,-1.135880001877701,1.0619953374715,0
-0.9891578250178088,-0.7618056797172855,1,-0.593190109928238,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,-0.6738756730226833,-0.5617762440782015,0
0.04946530008601819,-0.7646954278342075,0,-0.9931516194848531,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,-0.9809277091139311,-0.02051905022830094,0
-1.3780183230566818,-0.6541129292835961,0,0.12674060727366931,0,0.0,0.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,0.07468712001932286,-1.103033437928102,1
0.3735157151184122,-0.9722499318961872,1,-1.2731246761744837,0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,-1.275643655008429,-1.103033437928102,0
-1.3115464430500368,-0.26732786453465873,0,1.3666212868991763,0,0.0,1.0,0.0,1.0,1.0,2.0,0,0,0,0,0,0,1.3736847241804975,-1.103033437928102,1
-0.6717545979860794,-0.8542555603128597,0,-0.9931516194848531,0,0.0,1.0,0.0,0.0,0.0,2.0,1,0,0,1,0,1,-1.002842899987439,0.5207381436215996,0
1.3074456292117733,2.2643782547861346,0,1.5666020416774837,0,1.0,0.0,1.0,0.0,1.0,1.0,1,0,1,0,1,1,1.57881715291348,1.0619953374715,1
0.9235705221733989,0.7761579745712915,0,0.44670981491896145,0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,1,0,0,1,0.45815053404032907,-0.02051905022830094,1
0.966777244177718,-0.9304037320656446,1,-1.2331285252188222,1,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,1,-1.2422838264918898,-0.02051905022830094,0
1.219370388202969,0.2950921201145318,0,-0.15323244941596129,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,1,1,-0.1345385240620731,1.0619953374715,1
